WELLNUM,DEPTH,SW,protocol,split_id,method,seed,alpha,target_coverage,pred,lower,upper,width,covered,method_label,local_calibration_frac,local_calibration_strategy,stress_curves,clip_intervals,setting
6,11829.72,0.327,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2817522678457577,0.2854734266940308,0.3730160135774354,0.0875425868834046,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,11858.6,0.185,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2026904591465025,0.1068693199601224,0.3774500360344345,0.2705807160743121,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,11916.01,0.814,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.643112943336963,0.4244538499010076,0.8370577396518346,0.412603889750827,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,11944.88,0.23,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.216990315468018,0.1368209912934558,0.3271989169868156,0.1903779256933598,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,11973.42,0.222,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2124759351717495,0.1366058252934557,0.3226196090779129,0.1860137837844571,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12002.3,0.426,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4559106795891282,0.3784402098049434,0.5551155882285752,0.1766753784236318,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12059.71,0.099,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.103340051936409,0.0932840656160764,0.1518691373005218,0.0585850716844454,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12088.58,0.098,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.101440305154709,0.0927129494494097,0.1518691373005218,0.059156187851112,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12117.13,0.099,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1007484280364939,0.0927129494494097,0.1518691373005218,0.059156187851112,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12146.0,0.102,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.0978915260455047,0.0918661387476554,0.1518691373005218,0.0600029985528664,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12203.41,0.098,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.097204096738782,0.0912084958153245,0.1518691373005218,0.0606606414851972,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12232.28,0.104,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.0987501918039576,0.0923120742953481,0.1518691373005218,0.0595570630051737,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12260.83,0.104,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.0984570710061635,0.0923120742953481,0.1518691373005218,0.0595570630051737,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12289.7,0.102,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.0996480644831329,0.0927129494494097,0.1518691373005218,0.059156187851112,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12347.11,0.101,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.0978915260455047,0.0918661387476554,0.1518691373005218,0.0600029985528664,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12375.98,0.096,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.096897279280303,0.0909857070251673,0.1518691373005218,0.0608834302753544,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12404.86,0.096,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.097,0.0912084958153245,0.1518691373005218,0.0606606414851972,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12433.4,0.103,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1007484280364939,0.0927129494494097,0.1518691373005218,0.059156187851112,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12490.81,0.119,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1090469316763179,0.0946522429788215,0.1518691373005218,0.0572168943217003,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12519.68,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9304895284523704,0.6846627260390864,1.0,0.3153372739609136,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12548.56,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9842521915687208,0.8447078872084126,1.0,0.1552921127915874,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12577.1,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9857030375724476,0.8444511028946871,1.0,0.1555488971053129,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12634.51,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9985693532646248,0.9551276306327824,1.0,0.0448723693672177,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12663.39,0.979,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9796118178496273,0.8888987170067025,1.0,0.1111012829932974,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12692.26,0.412,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3159726753887544,0.2349097742522837,0.4177408887083037,0.1828311144560199,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12720.8,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.004218639038235,0.966359510657496,1.0,0.0336404893425038,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12749.67,0.899,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9079761619708048,0.7468864587252377,1.0,0.2531135412747622,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12807.09,0.07,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.0947928279274484,0.0903472061781882,0.1518691373005218,0.0615219311223336,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12835.96,0.108,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1011980136313288,0.0935865866160764,0.146714662898561,0.0531280762824846,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12864.5,0.115,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1061339373862804,0.0939547723660764,0.1518691373005218,0.0579143649344454,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12893.37,0.109,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1061184604234827,0.0943648661160764,0.1518691373005218,0.0575042711844454,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12950.79,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9561530700251264,0.7777806947557426,1.0,0.2222193052442573,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,12979.66,0.105,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1016232254008144,0.0928083519055501,0.1518691373005218,0.0590607853949717,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13008.53,0.111,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1028608791763212,0.0928033694494098,0.1518691373005218,0.059065767851112,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13037.07,0.119,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1037618119758537,0.0929322901862518,0.1518691373005218,0.0589368471142699,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13094.49,0.123,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1046622096734222,0.0935865866160764,0.1518691373005218,0.0582825506844454,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13123.36,0.142,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.136386960590886,0.1118045615714642,0.1599744385148684,0.0481698769434042,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13152.23,0.183,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.172730417194275,0.0431929482339319,0.3639495041901174,0.3207565559561854,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13180.77,0.174,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1666097680616629,0.0356834866267891,0.3076532582131253,0.2719697715863362,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13238.52,0.124,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1353960150638847,0.113422193919949,0.1596107682706155,0.0461885743506664,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13267.06,0.598,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4862731272809267,0.1717816213295789,0.7098385519767644,0.5380569306471854,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13295.93,0.112,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1137771018616873,0.0932840656160764,0.1564785250652277,0.0631944594491513,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13324.47,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9220730168897516,0.6306344084502424,1.0,0.3693655915497575,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13382.22,0.605,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.398193740903295,0.2970112089677717,0.5675025164394119,0.2704913074716401,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13410.76,0.468,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3836889836328288,0.1365464441988768,0.7545767713843,0.6180303271854232,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13439.63,0.335,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3595168739732226,0.1494146829935196,0.7009693358684271,0.5515546528749075,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13468.5,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9196465047917248,0.6319915345989476,1.0,0.3680084654010523,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13525.92,0.356,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2984923666486909,0.3156300696630046,0.4106627090304977,0.095032639367493,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13554.46,0.478,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4431059975463346,0.411634604364153,0.5092084618330835,0.0975738574689305,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13583.33,0.278,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2371418452902943,0.2133647211686862,0.2647538395878166,0.0513891184191304,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13612.21,0.399,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3969939722112039,0.3847710397588237,0.4863161697246073,0.1015451299657836,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13669.62,0.466,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4238736345407229,0.4050046978784819,0.4399978711898088,0.0349931733113269,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13698.49,0.368,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3332601539021286,0.1034865705857542,0.5607660244014058,0.4572794538156515,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13727.03,0.301,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2910345099913196,0.3075552795249056,0.3996882878564751,0.0921330083315695,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13755.91,0.12,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1203315309245965,0.0942101588219768,0.1410627667549513,0.0468526079329745,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13813.32,0.131,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1305949182621545,0.110898775003795,0.1494729741936865,0.0385741991898915,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13842.19,0.13,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1309422722502081,0.1115786848371283,0.1494729741936865,0.0378942893565582,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13870.74,0.172,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3058913294233629,0.1111519319601224,0.6708210416837848,0.5596691097236622,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13899.61,0.14,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1358865896888847,0.1151182166472218,0.1596107682706155,0.0444925516233937,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13928.48,0.191,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1893088942834762,0.1522728485247931,0.2268456564221627,0.0745728078973695,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,13985.89,0.427,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.434321840431254,0.1182072691988768,0.76152154122557,0.6433142720266932,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14014.44,0.127,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1309422722502081,0.1115786848371283,0.1494729741936865,0.0378942893565582,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14043.31,0.13,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.275074167061285,0.0335557060364836,0.6228229519398559,0.5892672459033723,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14072.18,0.084,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1059641940760239,0.0932840656160764,0.1526451937080848,0.0593611280920084,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14129.59,0.175,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1895195569272028,0.1582642276533243,0.2269355861500791,0.0686713584967547,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14158.14,0.168,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1594825742185323,0.1111201457206944,0.2569692509292057,0.1458491052085113,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14187.01,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9529536896164824,0.7345488879824063,1.0,0.2654511120175937,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14215.88,0.313,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3803028272127423,0.1077900869766545,0.70848254122557,0.6006924542489154,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14273.29,0.234,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2000657698733481,0.1548916477966684,0.2995754306714135,0.1446837828747451,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14302.17,0.181,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1668011152736859,0.0381515231225156,0.3142228735977408,0.2760713504752252,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14330.71,0.135,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1626218438215591,0.068684623263964,0.2766620011385871,0.2079773778746231,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14359.58,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.0093054498104612,1.0,1.0,0.0,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14417.0,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.00910305054036,1.0,1.0,0.0,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14445.87,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9828225122541102,0.8569260611625467,1.0,0.1430739388374533,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14474.41,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.8888714668599915,0.7722022363279598,0.9574830919381516,0.1852808556101918,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14503.28,0.957,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.880181432938433,0.7722022363279598,0.9573369380919978,0.185134701764038,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14560.7,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.964150453901076,0.7821952429807286,1.0,0.2178047570192713,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14589.57,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.004953441406379,0.966359510657496,1.0,0.0336404893425038,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14618.11,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.0097476602164217,1.0,1.0,0.0,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14646.98,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.0051263710588667,0.9795688528102738,1.0,0.0204311471897261,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14704.4,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,1.002406543679624,0.976533791412211,1.0,0.023466208587789,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14733.27,0.172,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1443765079976114,0.1161951466977938,0.1763772684776652,0.0601821217798714,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14762.14,0.218,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1702288110489906,0.1065734053522793,0.2684957663005412,0.1619223609482619,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14790.68,0.201,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1799350635818108,0.1402229844358793,0.202042613100307,0.0618196286644276,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14848.1,0.146,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1361247455424387,0.1129138467189921,0.1583043971083348,0.0453905503893427,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14876.97,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9864247811091784,0.8378682581322437,1.0,0.1621317418677562,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14905.84,0.158,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.1876157385110126,0.1520678718931443,0.2215699339772912,0.0695020620841468,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14934.38,1.0,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.9494973574417128,0.7162077922886265,1.0,0.2837922077113735,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,14992.13,0.805,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.657515435931235,0.4973433847960369,0.8800755545207547,0.3827321697247177,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15020.67,0.309,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.3094965557194286,0.3234264876220716,0.4534641489675867,0.1300376613455151,False,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15049.54,0.546,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.4787721365834077,0.0818162913667308,0.8039954335818299,0.722179142215099,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15078.08,0.4,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.395651069244484,0.2618647272017583,0.6936992635774356,0.4318345363756773,True,WL-PCQR,0.2,stratified,none,True,Observed logs
6,15106.96,0.358,LOWO_LOCAL_CAL,LOWO_LOCAL_6,wl_pcqr,42,0.1,0.9,0.2856055586090391,0.2829053368609088,0.3057702611036447,0.0228649242427358,False,WL-PCQR,0.2,stratified,none,True,Observed logs
